EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,JobRole,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,retiro_2016,renuncia2016
888,36,Travel_Rarely,Research & Development,18,1,Manufacturing Director,67250,9.0,17,3,3,1,3.0,3.0,3.0,3,3,,0
889,34,Travel_Frequently,Sales,28,4,Manufacturing Director,103250,1.0,11,3,9,7,3.0,4.0,3.0,2,3,,0
890,49,Travel_Rarely,Research & Development,1,4,Healthcare Representative,69490,1.0,14,2,9,1,3.0,1.0,2.0,3,3,,0
891,39,Travel_Rarely,Research & Development,6,2,Research Scientist,106090,2.0,17,2,7,7,2.0,1.0,3.0,3,3,,0
892,27,Travel_Rarely,Research & Development,2,1,Research Scientist,44470,1.0,13,4,7,0,4.0,1.0,3.0,3,3,,0
893,35,Travel_Rarely,Research & Development,2,3,Sales Executive,21570,1.0,25,1,16,1,2.0,1.0,3.0,2,4,,0
894,28,Travel_Rarely,Research & Development,23,3,Manufacturing Director,46010,0.0,15,2,5,0,2.0,1.0,2.0,3,3,,0
895,21,Travel_Rarely,Research & Development,3,1,Laboratory Technician,170990,1.0,14,2,2,2,3.0,4.0,3.0,3,3,,0
896,18,Travel_Frequently,Research & Development,3,5,Research Director,24790,1.0,12,2,0,0,2.0,4.0,4.0,2,3,Fired,0
897,47,Travel_Rarely,Research & Development,25,4,Research Scientist,148520,3.0,19,3,5,1,4.0,3.0,3.0,2,3,,0
898,39,Travel_Rarely,Sales,2,4,Laboratory Technician,72640,0.0,17,5,10,0,3.0,3.0,3.0,3,3,,0
899,40,Travel_Rarely,Research & Development,22,1,Laboratory Technician,56660,1.0,14,2,18,14,1.0,3.0,3.0,3,3,,0
900,35,Non-Travel,Research & Development,29,3,Sales Executive,78230,1.0,13,3,14,2,3.0,3.0,3.0,3,3,,0
901,37,Travel_Rarely,Research & Development,29,4,Laboratory Technician,78800,3.0,12,2,4,0,3.0,3.0,2.0,4,3,,0
902,39,Travel_Frequently,Research & Development,2,3,Manager,131940,0.0,11,2,9,3,1.0,3.0,1.0,3,3,,0
903,45,Travel_Rarely,Research & Development,28,3,Laboratory Technician,50670,1.0,11,3,10,3,4.0,4.0,3.0,2,3,,0
904,38,Travel_Rarely,Research & Development,2,4,Sales Executive,50790,3.0,11,3,5,0,4.0,3.0,4.0,3,3,,0
905,35,Travel_Rarely,Research & Development,2,3,Healthcare Representative,23210,9.0,12,0,13,6,4.0,1.0,3.0,3,3,Resignation,1
906,37,Travel_Rarely,Research & Development,22,3,Healthcare Representative,174440,1.0,14,4,8,7,2.0,2.0,1.0,3,3,,0
907,40,Travel_Rarely,Research & Development,8,3,Healthcare Representative,24040,6.0,17,2,4,3,3.0,4.0,2.0,2,3,,0
908,44,Travel_Frequently,Sales,2,2,Laboratory Technician,34520,4.0,11,2,10,0,1.0,4.0,3.0,2,3,,0
909,48,Travel_Frequently,Sales,10,4,Manager,22700,2.0,14,2,2,2,3.0,4.0,3.0,3,3,,0
911,24,Travel_Frequently,Research & Development,15,3,Research Scientist,54880,1.0,22,6,6,1,1.0,4.0,3.0,3,4,,0
912,27,Travel_Rarely,Sales,10,4,Sales Executive,194190,7.0,14,2,3,0,2.0,3.0,3.0,1,3,,0
913,27,Travel_Frequently,Research & Development,7,3,Research Scientist,28110,2.0,20,3,4,1,4.0,4.0,2.0,3,4,,0
914,40,Travel_Rarely,Sales,16,4,Research Director,36330,3.0,16,0,4,0,1.0,1.0,1.0,3,3,Resignation,1
915,29,Travel_Rarely,Research & Development,20,1,Manager,41630,9.0,15,4,5,1,3.0,3.0,3.0,2,3,,0
916,36,Travel_Rarely,Research & Development,23,3,Sales Executive,21320,4.0,20,1,3,0,2.0,1.0,3.0,2,4,,0
917,25,Travel_Frequently,Sales,5,1,Manufacturing Director,139730,1.0,14,3,7,0,4.0,3.0,3.0,2,3,,0
918,39,Travel_Rarely,Sales,10,3,Research Director,26840,4.0,12,2,5,1,4.0,2.0,3.0,3,3,,0
919,49,Travel_Rarely,Sales,4,2,Research Director,108450,3.0,24,4,4,1,1.0,2.0,3.0,2,4,,0
920,50,Travel_Rarely,Research & Development,2,2,Sales Executive,43770,5.0,12,2,14,1,4.0,1.0,3.0,2,3,,0
921,20,Travel_Rarely,Research & Development,18,4,Sales Executive,37430,1.0,13,2,2,2,3.0,3.0,3.0,3,3,,0
922,34,Travel_Rarely,Research & Development,10,3,Laboratory Technician,41480,1.0,11,3,11,7,4.0,2.0,3.0,3,3,,0
923,36,Travel_Rarely,Research & Development,1,3,Healthcare Representative,10510,2.0,14,2,4,1,1.0,2.0,3.0,3,3,,0
924,49,Travel_Rarely,Human Resources,6,2,Research Scientist,107390,2.0,11,3,15,2,3.0,3.0,3.0,3,3,,0
925,36,Non-Travel,Research & Development,8,4,Laboratory Technician,103880,0.0,14,2,3,1,4.0,3.0,3.0,3,3,,0
926,36,Travel_Rarely,Research & Development,2,2,Healthcare Representative,114160,6.0,16,2,5,0,4.0,1.0,3.0,3,3,,0
927,54,Travel_Rarely,Sales,24,3,Laboratory Technician,26000,3.0,14,5,10,4,2.0,3.0,3.0,3,3,,0
928,43,Travel_Rarely,Research & Development,2,4,Research Scientist,24220,1.0,11,2,14,6,3.0,3.0,3.0,3,3,,0
929,35,Travel_Frequently,Research & Development,17,4,Research Director,54720,3.0,11,3,11,6,4.0,4.0,4.0,2,3,Resignation,1
930,38,Travel_Frequently,Research & Development,19,2,Research Scientist,24510,7.0,12,3,13,2,4.0,4.0,4.0,3,3,,0
931,29,Travel_Rarely,Research & Development,1,2,Sales Representative,42400,1.0,14,2,10,0,1.0,2.0,2.0,2,3,,0
932,33,Travel_Rarely,Research & Development,7,3,Sales Executive,109990,1.0,18,3,6,0,4.0,4.0,3.0,2,3,,0
934,31,Travel_Rarely,Research & Development,28,4,Sales Executive,127420,1.0,11,4,10,0,1.0,4.0,3.0,2,3,,0
935,49,Travel_Rarely,Research & Development,2,4,Laboratory Technician,42270,4.0,18,3,2,2,4.0,1.0,2.0,2,3,,0
936,38,Travel_Frequently,Sales,29,2,Sales Executive,39170,1.0,15,2,4,3,4.0,2.0,3.0,3,3,,0
937,47,Travel_Rarely,Research & Development,1,4,Laboratory Technician,183030,6.0,22,2,3,1,2.0,2.0,3.0,2,4,,0
938,49,Travel_Rarely,Research & Development,21,3,Manufacturing Director,23800,4.0,13,3,8,0,3.0,3.0,3.0,1,3,,0
939,41,Travel_Rarely,Research & Development,24,4,Manager,137260,3.0,12,6,2,0,4.0,3.0,3.0,4,3,,0
940,20,Travel_Rarely,Research & Development,1,3,Sales Representative,47770,1.0,18,3,2,0,4.0,1.0,3.0,3,3,,0
941,33,Non-Travel,Research & Development,18,2,Healthcare Representative,63850,1.0,13,6,6,1,3.0,4.0,3.0,2,3,,0
942,36,Travel_Rarely,Research & Development,2,2,Sales Executive,199730,6.0,12,2,3,0,1.0,3.0,2.0,3,3,,0
943,44,Travel_Rarely,Research & Development,9,3,Healthcare Representative,68610,4.0,12,2,2,2,3.0,4.0,3.0,2,3,,0
944,23,Travel_Rarely,Human Resources,6,3,Laboratory Technician,49690,1.0,12,3,5,1,4.0,3.0,3.0,3,3,Resignation,1
945,38,Travel_Rarely,Research & Development,11,2,Sales Executive,198450,7.0,11,3,0,0,4.0,3.0,2.0,3,3,,0
946,53,Travel_Rarely,Research & Development,24,3,Research Director,133200,3.0,11,2,4,1,2.0,4.0,3.0,3,3,,0
947,48,Travel_Frequently,Sales,10,2,Healthcare Representative,63470,2.0,12,3,9,7,4.0,3.0,3.0,1,3,Resignation,1
948,32,Travel_Rarely,Sales,1,3,Research Scientist,27430,1.0,19,2,1,0,4.0,2.0,3.0,3,3,Resignation,1
949,26,Non-Travel,Research & Development,18,2,Human Resources,108800,1.0,23,5,7,5,4.0,4.0,3.0,3,4,,0
950,55,Travel_Rarely,Research & Development,23,1,Laboratory Technician,23420,5.0,11,2,4,1,1.0,2.0,3.0,3,3,,0
951,34,Travel_Rarely,Sales,28,3,Research Scientist,176500,1.0,19,6,15,4,2.0,4.0,4.0,1,3,,0
952,60,Travel_Rarely,Sales,17,4,Manager,40250,3.0,13,5,1,0,3.0,4.0,4.0,2,3,,0
953,33,Travel_Rarely,Sales,3,3,Manager,97250,1.0,11,0,14,2,2.0,2.0,3.0,3,3,,0
954,37,Travel_Frequently,Research & Development,13,3,Laboratory Technician,119040,1.0,12,4,6,1,3.0,4.0,2.0,3,3,,0
955,34,Travel_Rarely,Research & Development,7,2,Healthcare Representative,21770,1.0,13,5,10,8,2.0,4.0,3.0,3,3,,0
956,23,Travel_Rarely,Research & Development,12,2,Research Scientist,75250,1.0,14,2,3,0,3.0,4.0,3.0,3,3,Resignation,1
957,44,Travel_Rarely,Human Resources,1,3,Research Scientist,48340,1.0,14,1,8,6,3.0,4.0,3.0,4,3,,0
958,35,Travel_Frequently,Research & Development,13,3,Sales Executive,20420,0.0,16,2,5,1,1.0,4.0,4.0,3,3,,0
959,43,Travel_Rarely,Research & Development,25,4,Sales Executive,22200,1.0,11,2,10,8,4.0,4.0,3.0,1,3,,0
960,24,Travel_Rarely,Research & Development,6,3,Sales Executive,10520,1.0,13,3,5,0,3.0,3.0,3.0,3,3,,0
961,41,Travel_Rarely,Sales,6,4,Research Scientist,28210,1.0,17,3,10,8,4.0,3.0,3.0,3,3,,0
962,29,Travel_Rarely,Research & Development,2,2,Research Scientist,192370,9.0,11,2,5,1,4.0,3.0,3.0,3,3,,0
963,36,Travel_Rarely,Human Resources,1,4,Research Scientist,41070,3.0,11,2,13,6,3.0,4.0,2.0,1,3,,0
964,45,Non-Travel,Sales,2,3,Manufacturing Director,83960,3.0,15,3,23,14,3.0,3.0,2.0,2,3,,0
965,24,Travel_Rarely,Sales,6,2,Manager,20070,1.0,12,2,1,0,4.0,3.0,3.0,2,3,Fired,0
966,47,Travel_Frequently,Research & Development,1,3,Sales Executive,196270,7.0,11,1,23,14,3.0,3.0,1.0,3,3,Resignation,1
967,26,Travel_Rarely,Research & Development,9,1,Sales Executive,106860,1.0,14,2,3,0,4.0,3.0,4.0,3,3,,0
968,45,Travel_Rarely,Research & Development,1,4,Research Director,29420,1.0,22,4,21,8,4.0,2.0,3.0,3,4,,0
969,32,Travel_Frequently,Sales,1,1,Laboratory Technician,88580,6.0,16,2,5,1,1.0,3.0,2.0,3,3,,0
970,31,Travel_Rarely,Research & Development,14,2,Sales Executive,167560,1.0,11,5,5,0,2.0,3.0,4.0,3,3,,0
971,41,Non-Travel,Sales,2,2,Research Scientist,107980,6.0,14,5,3,1,3.0,2.0,3.0,1,3,,0
972,40,Travel_Rarely,Research & Development,22,2,Healthcare Representative,23230,2.0,16,2,1,0,2.0,1.0,3.0,3,3,,0
973,24,Travel_Rarely,Research & Development,3,3,Research Scientist,14160,1.0,15,3,6,1,2.0,1.0,4.0,2,3,,0
974,46,Travel_Rarely,Research & Development,6,3,Sales Executive,46150,6.0,12,3,10,0,3.0,2.0,3.0,2,3,,0
975,35,Travel_Rarely,Sales,8,4,Laboratory Technician,24610,2.0,20,4,7,0,4.0,3.0,3.0,3,4,,0
976,30,Travel_Rarely,Sales,9,4,Laboratory Technician,87220,1.0,17,3,10,0,2.0,4.0,2.0,3,3,,0
977,47,Non-Travel,Research & Development,3,2,Sales Executive,39550,7.0,12,5,1,0,3.0,2.0,1.0,3,3,,0
978,46,Travel_Rarely,Research & Development,1,4,Sales Executive,99570,4.0,20,1,10,0,3.0,4.0,2.0,3,4,,0
979,36,Travel_Rarely,Research & Development,1,3,Manufacturing Director,33760,5.0,20,3,2,2,2.0,1.0,3.0,3,4,Resignation,1
980,32,Travel_Rarely,Research & Development,26,3,Research Director,88230,6.0,13,3,0,0,1.0,2.0,3.0,3,3,Resignation,1
981,23,Travel_Rarely,Sales,6,4,Manufacturing Director,103220,1.0,14,2,3,1,3.0,2.0,1.0,3,3,,0
982,31,Travel_Frequently,Sales,3,3,Sales Executive,46210,2.0,18,3,5,1,4.0,4.0,2.0,3,3,,0
983,39,Non-Travel,Research & Development,3,3,Manufacturing Director,109760,1.0,11,3,9,5,4.0,4.0,3.0,2,3,,0
984,32,Travel_Rarely,Research & Development,6,3,Research Scientist,36600,3.0,11,0,4,0,4.0,3.0,1.0,2,3,,0
985,40,Travel_Rarely,Sales,6,3,Manufacturing Director,104820,1.0,11,6,21,12,2.0,2.0,2.0,2,3,,0
986,45,Travel_Rarely,Research & Development,19,4,Sales Representative,71190,4.0,15,2,5,0,3.0,3.0,4.0,3,3,,0
987,30,Travel_Frequently,Sales,9,3,Research Director,95820,0.0,12,2,9,0,4.0,1.0,3.0,3,3,,0
989,30,Travel_Frequently,Research & Development,10,3,Human Resources,22070,6.0,14,4,4,1,3.0,4.0,2.0,3,3,Resignation,1
990,31,Travel_Rarely,Research & Development,3,2,Laboratory Technician,77560,1.0,15,3,5,0,1.0,3.0,3.0,4,3,,0
991,27,Travel_Rarely,Sales,3,3,Manager,66940,1.0,13,2,6,1,3.0,4.0,2.0,2,3,,0
992,29,Travel_Rarely,Sales,4,3,Research Scientist,36910,1.0,13,3,2,2,2.0,2.0,3.0,3,3,Resignation,1
993,29,Travel_Frequently,Research & Development,8,4,Sales Executive,23770,8.0,21,2,3,0,4.0,3.0,4.0,3,4,,0
994,30,Travel_Rarely,Sales,7,3,Sales Executive,23130,2.0,11,5,7,1,3.0,1.0,3.0,3,3,,0
995,34,Travel_Rarely,Research & Development,1,2,Healthcare Representative,176650,0.0,11,5,5,1,4.0,4.0,3.0,2,3,,0
996,33,Non-Travel,Research & Development,2,4,Sales Representative,25960,8.0,14,4,11,1,4.0,2.0,2.0,3,3,,0
997,49,Travel_Rarely,Sales,3,4,Sales Executive,47280,3.0,11,4,5,0,4.0,4.0,4.0,3,3,,0
998,33,Travel_Rarely,Research & Development,10,3,Sales Executive,43020,2.0,13,3,0,0,1.0,1.0,2.0,1,3,Resignation,1
999,38,Travel_Frequently,Research & Development,28,3,Healthcare Representative,29790,4.0,12,3,6,0,3.0,2.0,2.0,3,3,,0
1000,31,Travel_Rarely,Human Resources,9,4,Laboratory Technician,168850,2.0,14,2,1,0,1.0,3.0,3.0,3,3,Resignation,1
1001,29,Travel_Rarely,Research & Development,3,4,Sales Representative,55930,1.0,13,3,1,0,4.0,1.0,3.0,3,3,,0
1002,30,Travel_Rarely,Research & Development,2,1,Sales Representative,104450,3.0,18,3,7,1,3.0,3.0,3.0,3,3,,0
1003,32,Non-Travel,Research & Development,10,4,Laboratory Technician,87400,2.0,11,2,7,0,2.0,2.0,3.0,3,3,,0
1004,38,Travel_Rarely,Research & Development,8,2,Manufacturing Director,25140,3.0,11,2,1,1,2.0,4.0,3.0,2,3,,0
1005,43,Travel_Frequently,Research & Development,1,4,Sales Executive,76550,9.0,12,3,1,0,3.0,3.0,3.0,3,3,Resignation,1
1006,42,Travel_Rarely,Human Resources,1,3,Healthcare Representative,174650,8.0,13,3,5,0,2.0,2.0,2.0,3,3,,0
1007,55,Travel_Rarely,Research & Development,3,2,Sales Executive,73510,8.0,20,3,1,0,3.0,1.0,3.0,3,4,,0
1008,33,Non-Travel,Research & Development,14,3,Research Scientist,108200,5.0,12,2,9,1,4.0,2.0,2.0,3,3,,0
1009,41,Travel_Rarely,Research & Development,5,3,Sales Representative,121690,1.0,19,2,5,0,3.0,1.0,3.0,3,3,,0
1010,34,Non-Travel,Research & Development,7,4,Research Scientist,196260,1.0,21,5,15,0,4.0,3.0,3.0,2,4,,0
1011,53,Non-Travel,Research & Development,10,4,Healthcare Representative,20700,4.0,13,2,3,0,1.0,3.0,2.0,4,3,,0
1012,43,Travel_Rarely,Sales,16,2,Laboratory Technician,67820,0.0,16,2,9,1,2.0,4.0,3.0,3,3,,0
1013,34,Travel_Rarely,Sales,10,2,Sales Executive,77790,5.0,12,2,2,2,4.0,4.0,3.0,3,3,,0
1014,21,Travel_Rarely,Sales,1,2,Healthcare Representative,27910,1.0,14,3,1,1,2.0,2.0,3.0,4,3,Resignation,1
1015,38,Travel_Rarely,Research & Development,8,2,Sales Executive,32010,1.0,11,3,5,0,4.0,3.0,3.0,2,3,,0
1016,22,Travel_Rarely,Research & Development,1,3,Research Scientist,49680,1.0,14,3,1,0,3.0,1.0,3.0,3,3,Resignation,1
1017,31,Travel_Rarely,Research & Development,8,5,Sales Executive,131200,1.0,12,6,12,5,1.0,4.0,3.0,2,3,,0
1018,51,Travel_Rarely,Research & Development,1,4,Manager,40330,2.0,14,2,2,2,1.0,3.0,3.0,3,3,,0
1019,37,Travel_Rarely,Research & Development,24,1,Sales Executive,32910,1.0,16,2,5,0,2.0,2.0,3.0,2,3,,0
1020,46,Travel_Rarely,Sales,3,4,Sales Representative,42720,7.0,13,3,2,2,3.0,4.0,3.0,4,3,,0
1021,36,Travel_Rarely,Research & Development,27,3,Research Scientist,50560,7.0,12,2,12,5,4.0,1.0,3.0,2,3,,0
1022,44,Travel_Frequently,Sales,10,4,Research Scientist,28440,1.0,12,2,5,2,3.0,2.0,2.0,4,3,Resignation,1
1023,37,Travel_Rarely,Research & Development,19,2,Sales Executive,27030,2.0,14,2,10,4,3.0,2.0,2.0,3,3,,0
1024,35,Travel_Rarely,Research & Development,15,4,Research Scientist,19040,1.0,22,4,10,7,3.0,4.0,3.0,3,4,Resignation,1
1025,33,Travel_Rarely,Research & Development,8,5,Laboratory Technician,82240,6.0,19,3,10,7,4.0,1.0,3.0,3,3,,0
1026,28,Travel_Rarely,Sales,9,3,Sales Executive,47660,1.0,12,3,5,0,3.0,4.0,4.0,3,3,,0
1027,39,Travel_Rarely,Sales,3,4,Laboratory Technician,26100,7.0,12,2,4,2,3.0,3.0,3.0,2,3,,0
1028,46,Non-Travel,Research & Development,9,2,Manufacturing Director,57310,8.0,17,2,2,2,2.0,2.0,3.0,3,3,,0
1029,40,Travel_Rarely,Research & Development,2,2,Research Director,25390,4.0,12,3,4,0,3.0,1.0,2.0,3,3,,0
1030,42,Travel_Rarely,Research & Development,7,4,Laboratory Technician,57140,5.0,11,2,0,0,2.0,1.0,2.0,3,3,,0
1031,35,Non-Travel,Sales,10,1,Research Director,43230,2.0,18,3,7,1,2.0,4.0,3.0,3,3,,0
1032,38,Non-Travel,Sales,6,4,Sales Executive,73360,5.0,11,3,11,3,1.0,2.0,3.0,3,3,,0
1033,34,Travel_Frequently,Research & Development,2,1,Manufacturing Director,134990,4.0,23,2,7,0,4.0,1.0,2.0,4,4,Resignation,1
1034,37,Travel_Rarely,Research & Development,24,3,Laboratory Technician,137580,1.0,11,5,10,0,4.0,1.0,1.0,3,3,Resignation,1
1035,39,Travel_Frequently,Research & Development,2,1,Healthcare Representative,51550,2.0,18,3,2,2,3.0,4.0,3.0,2,3,,0
1036,43,Non-Travel,Human Resources,8,5,Sales Executive,22580,4.0,18,2,3,1,1.0,3.0,2.0,3,3,,0
1037,41,Travel_Rarely,Research & Development,3,3,Research Scientist,35970,3.0,13,2,3,1,2.0,2.0,1.0,1,3,,0
1038,41,Travel_Rarely,Research & Development,1,1,Laboratory Technician,25150,0.0,18,2,22,13,3.0,3.0,4.0,2,3,,0
1039,30,Travel_Rarely,Sales,26,3,Manager,44200,9.0,11,3,7,0,1.0,3.0,3.0,3,3,,0
1040,26,Travel_Rarely,Human Resources,2,1,Sales Executive,65780,0.0,15,3,5,1,4.0,2.0,3.0,2,3,Resignation,1
1041,46,Travel_Rarely,Research & Development,10,3,Sales Executive,44220,4.0,11,2,9,3,4.0,2.0,4.0,3,3,Resignation,1
1042,40,Travel_Rarely,Sales,27,2,Sales Executive,102740,4.0,18,3,5,0,3.0,4.0,3.0,3,3,,0
1043,34,Travel_Rarely,Research & Development,2,3,Laboratory Technician,53430,1.0,14,5,10,4,2.0,3.0,3.0,2,3,,0
1044,58,Non-Travel,Research & Development,2,4,Laboratory Technician,23760,4.0,12,3,16,14,2.0,2.0,2.0,3,3,,0
1045,35,Travel_Rarely,Research & Development,8,1,Manufacturing Director,53460,0.0,14,3,5,0,2.0,3.0,4.0,2,3,,0
1046,47,Travel_Rarely,Research & Development,19,5,Research Scientist,28270,8.0,14,3,22,14,3.0,2.0,3.0,3,3,,0
1047,40,Travel_Rarely,Research & Development,1,4,Manager,199430,2.0,13,3,7,7,2.0,1.0,3.0,3,3,,0
1048,54,Travel_Rarely,Sales,27,4,Research Scientist,31310,4.0,14,3,7,1,4.0,4.0,2.0,2,3,,0
1049,31,Travel_Frequently,Sales,8,4,Manufacturing Director,25520,2.0,18,2,3,2,1.0,1.0,3.0,3,3,,0
1050,28,Travel_Rarely,Sales,1,2,Manager,44770,1.0,15,6,3,1,3.0,1.0,3.0,3,3,,0
1051,38,Travel_Rarely,Research & Development,19,3,Manufacturing Director,64740,2.0,13,3,4,0,2.0,4.0,2.0,1,3,,0
1052,26,Travel_Rarely,Sales,8,3,Healthcare Representative,30330,1.0,12,2,5,1,3.0,4.0,3.0,2,3,,0
1053,58,Travel_Frequently,Research & Development,10,4,Sales Representative,29360,2.0,13,3,2,2,1.0,3.0,3.0,3,3,,0
1054,18,Non-Travel,Research & Development,2,3,Sales Representative,186060,1.0,24,4,0,0,2.0,3.0,1.0,3,4,,0
1055,31,Travel_Rarely,Research & Development,2,3,Laboratory Technician,21680,0.0,14,2,1,0,4.0,1.0,3.0,3,3,Resignation,1
1056,29,Travel_Rarely,Research & Development,8,2,Manager,28530,4.0,14,5,2,2,1.0,1.0,3.0,2,3,Resignation,1
1057,45,Non-Travel,Sales,1,4,Research Scientist,170480,4.0,15,3,8,5,3.0,3.0,4.0,2,3,,0
1058,36,Travel_Rarely,Sales,2,3,Laboratory Technician,22900,4.0,11,5,1,0,4.0,2.0,3.0,3,3,,0
1059,43,Travel_Frequently,Sales,8,3,Research Director,36000,1.0,23,2,7,7,1.0,4.0,3.0,3,4,,0
1060,27,Travel_Frequently,Sales,8,4,Research Scientist,21070,0.0,13,2,5,0,4.0,4.0,2.0,3,3,,0
1061,29,Travel_Frequently,Research & Development,6,2,Human Resources,41150,1.0,11,1,11,3,4.0,4.0,4.0,3,3,,0
1062,32,Travel_Frequently,Sales,9,4,Sales Executive,43270,8.0,13,4,0,0,4.0,4.0,4.0,3,3,,0
1063,42,Non-Travel,Research & Development,11,3,Manager,178560,3.0,18,2,6,3,3.0,3.0,2.0,3,3,,0
1064,47,Travel_Rarely,Sales,2,2,Manager,31960,4.0,14,3,2,2,2.0,3.0,3.0,2,3,,0
1065,46,Travel_Rarely,Human Resources,1,3,Laboratory Technician,190810,3.0,21,2,9,4,4.0,4.0,2.0,3,4,,0
1066,28,Non-Travel,Research & Development,7,3,Sales Executive,89660,1.0,16,3,3,2,3.0,4.0,3.0,2,3,,0
1067,29,Travel_Rarely,Research & Development,16,3,Manufacturing Director,22100,8.0,11,4,7,1,4.0,3.0,3.0,3,3,,0
1068,42,Travel_Rarely,Sales,2,4,Research Director,45390,4.0,17,5,0,0,4.0,3.0,3.0,3,3,,0
1069,32,Travel_Rarely,Research & Development,1,1,Laboratory Technician,27410,7.0,11,3,2,2,3.0,2.0,2.0,3,3,Resignation,1
1070,46,Travel_Rarely,Research & Development,23,1,Laboratory Technician,34910,2.0,14,0,19,2,1.0,1.0,3.0,3,3,,0
1071,27,Travel_Rarely,Sales,2,3,Research Scientist,45410,1.0,14,4,9,5,2.0,3.0,3.0,4,3,,0
1072,29,Travel_Rarely,Research & Development,1,2,Sales Executive,26780,1.0,25,3,1,0,4.0,2.0,3.0,3,4,,0
1073,43,Travel_Rarely,Research & Development,1,3,Manufacturing Director,73790,7.0,13,3,16,6,1.0,3.0,3.0,2,3,,0
1074,48,Travel_Rarely,Research & Development,2,3,Manager,62720,4.0,14,3,22,12,4.0,2.0,3.0,2,3,,0
1075,29,Travel_Frequently,Research & Development,13,2,Laboratory Technician,52200,1.0,17,3,1,1,4.0,4.0,2.0,2,3,Resignation,1
1076,46,Travel_Rarely,Research & Development,4,4,Sales Representative,27430,5.0,25,1,8,0,3.0,2.0,3.0,4,4,Resignation,1
1077,27,Travel_Frequently,Research & Development,16,4,Healthcare Representative,49980,0.0,20,3,7,7,4.0,1.0,2.0,3,4,,0
1079,55,Travel_Rarely,Research & Development,2,3,Human Resources,27810,8.0,13,2,5,0,2.0,4.0,4.0,3,3,,0
1080,28,Travel_Rarely,Research & Development,29,2,Laboratory Technician,68520,1.0,18,2,1,0,2.0,2.0,3.0,4,3,,0
1081,30,Travel_Rarely,Sales,12,4,Sales Executive,49500,1.0,12,3,1,0,2.0,4.0,2.0,3,3,Resignation,1
1082,22,Travel_Rarely,Research & Development,16,2,Laboratory Technician,35790,1.0,19,3,1,0,4.0,2.0,3.0,3,3,Resignation,1
1083,36,Travel_Rarely,Research & Development,11,3,Sales Executive,131910,1.0,14,2,10,1,2.0,3.0,3.0,2,3,,0
1084,31,Travel_Rarely,Research & Development,2,4,Manager,103770,1.0,14,2,10,0,2.0,3.0,3.0,3,3,,0
1085,34,Travel_Rarely,Sales,14,2,Sales Executive,22350,2.0,14,2,5,1,3.0,4.0,3.0,3,3,,0
1086,29,Travel_Rarely,Research & Development,5,5,Sales Executive,105020,3.0,12,4,3,1,4.0,1.0,3.0,2,3,,0
1087,37,Travel_Rarely,Research & Development,7,2,Manufacturing Director,20110,5.0,13,4,5,0,4.0,1.0,3.0,4,3,,0
1088,35,Travel_Rarely,Sales,2,1,Laboratory Technician,18590,0.0,25,2,3,0,4.0,2.0,3.0,2,4,,0
1089,45,Travel_Rarely,Research & Development,3,3,Sales Executive,37600,0.0,14,2,9,3,2.0,4.0,2.0,2,3,,0
1090,36,Travel_Frequently,Research & Development,5,3,Manufacturing Director,177790,1.0,17,5,10,0,2.0,4.0,2.0,1,3,,0
1091,40,Travel_Rarely,Research & Development,3,3,Sales Executive,68330,2.0,13,3,19,11,1.0,1.0,3.0,3,3,,0
1092,26,Travel_Rarely,Research & Development,26,2,Human Resources,68120,1.0,13,2,1,1,2.0,3.0,2.0,2,3,,0
1094,48,Travel_Frequently,Research & Development,2,3,Research Director,197400,3.0,14,2,22,4,4.0,4.0,3.0,4,3,,0
1095,44,Travel_Rarely,Sales,1,2,Manager,187110,2.0,12,0,2,2,2.0,1.0,3.0,3,3,,0
1096,34,Non-Travel,Research & Development,27,2,Sales Representative,36920,1.0,12,5,5,3,4.0,1.0,3.0,3,3,Resignation,1
1097,56,Travel_Rarely,Human Resources,1,2,Sales Executive,25590,1.0,21,3,4,1,1.0,4.0,3.0,3,4,Resignation,1
1098,36,Travel_Rarely,Research & Development,13,3,Healthcare Representative,25170,2.0,14,3,4,1,3.0,2.0,1.0,3,3,,0
1099,41,Travel_Rarely,Research & Development,5,3,Sales Executive,66230,5.0,18,3,5,1,3.0,2.0,3.0,3,3,,0
1100,42,Travel_Rarely,Research & Development,7,3,Sales Executive,182650,9.0,12,4,13,5,3.0,1.0,4.0,3,3,,0
1101,31,Travel_Rarely,Sales,9,4,Sales Executive,161240,2.0,23,2,5,1,3.0,4.0,3.0,2,4,,0
1102,34,Travel_Rarely,Research & Development,8,1,Laboratory Technician,25850,3.0,12,5,4,0,4.0,4.0,2.0,3,3,,0
1103,31,Travel_Rarely,Sales,25,2,Manufacturing Director,182130,8.0,21,3,2,2,1.0,3.0,2.0,4,4,,0
1105,45,Travel_Frequently,Research & Development,8,4,Manager,29940,4.0,18,2,4,0,2.0,3.0,3.0,3,3,,0
1106,33,Travel_Rarely,Sales,1,3,Sales Executive,12230,1.0,13,3,10,0,2.0,3.0,2.0,3,3,,0
1107,28,Travel_Frequently,Sales,8,3,Research Scientist,11180,1.0,11,3,7,0,3.0,4.0,3.0,3,3,,0
