EmployeeID,Age,BusinessTravel,Department,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
1527,39,Travel_Rarely,Sales,3.0,1.0,3.0,3,4
1527,39,Travel_Rarely,Sales,3.0,1.0,3.0,3,4
1528,43,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
1528,43,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
1529,49,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,4
1529,49,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,4
5940,52,Travel_Rarely,Research & Development,3.0,2.0,2.0,3,3
1531,27,Travel_Rarely,Research & Development,3.0,2.0,2.0,3,4
1531,27,Travel_Rarely,Research & Development,3.0,2.0,2.0,3,4
1532,32,Travel_Rarely,Research & Development,3.0,2.0,3.0,4,3
1532,32,Travel_Rarely,Research & Development,3.0,2.0,3.0,4,3
1533,27,Travel_Rarely,Research & Development,4.0,3.0,3.0,4,3
1533,27,Travel_Rarely,Research & Development,4.0,3.0,3.0,4,3
1534,31,Travel_Rarely,Sales,4.0,4.0,,4,3
1534,31,Travel_Rarely,Sales,4.0,4.0,,4,3
1535,32,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
1535,32,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
5946,28,Travel_Rarely,Research & Development,1.0,4.0,2.0,2,3
1537,30,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
1537,30,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
1538,31,Travel_Frequently,Research & Development,3.0,3.0,3.0,2,3
1538,31,Travel_Frequently,Research & Development,3.0,3.0,3.0,2,3
1539,39,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
1539,39,Travel_Frequently,Research & Development,3.0,4.0,3.0,3,3
5950,39,Travel_Rarely,Research & Development,4.0,3.0,2.0,3,3
1541,33,Travel_Frequently,Sales,2.0,4.0,2.0,3,3
1541,33,Travel_Frequently,Sales,2.0,4.0,2.0,3,3
1542,47,Travel_Rarely,Research & Development,4.0,3.0,3.0,4,4
1542,47,Travel_Rarely,Research & Development,4.0,3.0,3.0,4,4
1543,43,Travel_Frequently,Research & Development,3.0,3.0,4.0,3,3
1543,43,Travel_Frequently,Research & Development,3.0,3.0,4.0,3,3
1544,27,Non-Travel,Research & Development,3.0,2.0,3.0,3,3
1544,27,Non-Travel,Research & Development,3.0,2.0,3.0,3,3
1545,54,Travel_Frequently,Research & Development,4.0,3.0,2.0,3,3
1545,54,Travel_Frequently,Research & Development,4.0,3.0,2.0,3,3
1546,43,Travel_Rarely,Research & Development,3.0,1.0,2.0,3,4
1546,43,Travel_Rarely,Research & Development,3.0,1.0,2.0,3,4
1547,45,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
1547,45,Travel_Rarely,Sales,4.0,4.0,3.0,3,3
1548,40,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
1548,40,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
5959,29,Travel_Rarely,Research & Development,2.0,1.0,2.0,3,3
1550,29,Travel_Rarely,Human Resources,2.0,4.0,3.0,3,4
1550,29,Travel_Rarely,Human Resources,2.0,4.0,3.0,3,4
1551,30,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
1551,30,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
1552,27,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,3
1552,27,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,3
1553,37,Travel_Rarely,Sales,4.0,4.0,2.0,3,3
1553,37,Travel_Rarely,Sales,4.0,4.0,2.0,3,3
1554,38,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
1554,38,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
1555,31,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
1555,31,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
1556,29,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
1556,29,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
1557,35,Travel_Rarely,Sales,3.0,2.0,3.0,4,3
1557,35,Travel_Rarely,Sales,3.0,2.0,3.0,4,3
1558,23,Travel_Rarely,Research & Development,3.0,4.0,2.0,2,4
1558,23,Travel_Rarely,Research & Development,3.0,4.0,2.0,2,4
1559,41,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
1559,41,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
1560,47,Travel_Frequently,Sales,2.0,3.0,3.0,4,3
1560,47,Travel_Frequently,Sales,2.0,3.0,3.0,4,3
1561,42,Travel_Rarely,Research & Development,1.0,4.0,3.0,1,4
1561,42,Travel_Rarely,Research & Development,1.0,4.0,3.0,1,4
1562,29,Non-Travel,Sales,4.0,3.0,2.0,2,4
1562,29,Non-Travel,Sales,4.0,3.0,2.0,2,4
1563,42,Travel_Rarely,Sales,3.0,3.0,3.0,2,3
1563,42,Travel_Rarely,Sales,3.0,3.0,3.0,2,3
1564,32,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
1564,32,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
1565,48,Travel_Rarely,Sales,1.0,3.0,1.0,2,3
1565,48,Travel_Rarely,Sales,1.0,3.0,1.0,2,3
1566,37,Travel_Rarely,Research & Development,3.0,1.0,3.0,3,3
1566,37,Travel_Rarely,Research & Development,3.0,1.0,3.0,3,3
1567,30,Non-Travel,Sales,4.0,3.0,4.0,3,4
1567,30,Non-Travel,Sales,4.0,3.0,4.0,3,4
1568,26,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
1568,26,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
1569,42,Travel_Rarely,Sales,1.0,4.0,3.0,3,3
1569,42,Travel_Rarely,Sales,1.0,4.0,3.0,3,3
5980,21,Travel_Frequently,Research & Development,1.0,2.0,3.0,2,3
1571,36,Non-Travel,Human Resources,4.0,4.0,3.0,1,4
1571,36,Non-Travel,Human Resources,4.0,4.0,3.0,1,4
1572,36,Travel_Frequently,Research & Development,1.0,4.0,3.0,3,3
1572,36,Travel_Frequently,Research & Development,1.0,4.0,3.0,3,3
1573,57,Travel_Rarely,Research & Development,4.0,3.0,3.0,1,3
1573,57,Travel_Rarely,Research & Development,4.0,3.0,3.0,1,3
1574,40,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
1574,40,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
1575,21,Non-Travel,Research & Development,1.0,4.0,2.0,1,3
1575,21,Non-Travel,Research & Development,1.0,4.0,2.0,1,3
5986,33,Travel_Rarely,Human Resources,4.0,3.0,3.0,1,4
1577,37,Travel_Rarely,Research & Development,3.0,1.0,3.0,4,3
1577,37,Travel_Rarely,Research & Development,3.0,1.0,3.0,4,3
1578,46,Non-Travel,Sales,3.0,3.0,4.0,3,3
1578,46,Non-Travel,Sales,3.0,3.0,4.0,3,3
5989,41,Travel_Frequently,Research & Development,1.0,2.0,3.0,4,3
1580,50,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
1580,50,Travel_Rarely,Research & Development,4.0,4.0,3.0,3,3
5991,40,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,4
1582,31,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,4
1582,31,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,4
5993,21,Travel_Rarely,Human Resources,3.0,2.0,3.0,3,3
1584,29,Travel_Rarely,Research & Development,4.0,4.0,3.0,4,3
1584,29,Travel_Rarely,Research & Development,4.0,4.0,3.0,4,3
1585,35,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
1585,35,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
1586,27,Travel_Rarely,Sales,4.0,2.0,3.0,3,3
1586,27,Travel_Rarely,Sales,4.0,2.0,3.0,3,3
1587,28,Travel_Rarely,Research & Development,2.0,4.0,3.0,2,3
1587,28,Travel_Rarely,Research & Development,2.0,4.0,3.0,2,3
1588,49,Travel_Rarely,Sales,2.0,3.0,3.0,3,3
1588,49,Travel_Rarely,Sales,2.0,3.0,3.0,3,3
1589,51,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,4
1589,51,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,4
1590,36,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
1590,36,Travel_Rarely,Sales,4.0,3.0,3.0,3,3
6001,34,Non-Travel,Research & Development,1.0,4.0,2.0,3,4
1592,55,Travel_Rarely,Sales,3.0,4.0,3.0,3,3
1592,55,Travel_Rarely,Sales,3.0,4.0,3.0,3,3
1593,24,Travel_Rarely,Research & Development,4.0,3.0,4.0,3,3
1593,24,Travel_Rarely,Research & Development,4.0,3.0,4.0,3,3
1594,30,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
1594,30,Travel_Rarely,Research & Development,3.0,2.0,3.0,3,3
6005,26,Travel_Frequently,Sales,3.0,1.0,3.0,3,3
1596,22,Travel_Rarely,Research & Development,1.0,2.0,3.0,2,3
1596,22,Travel_Rarely,Research & Development,1.0,2.0,3.0,2,3
1597,36,Travel_Rarely,Research & Development,2.0,3.0,,3,3
1597,36,Travel_Rarely,Research & Development,2.0,3.0,,3,3
6008,30,Travel_Frequently,Sales,3.0,4.0,3.0,2,3
1599,37,Travel_Rarely,Research & Development,4.0,1.0,2.0,3,3
1599,37,Travel_Rarely,Research & Development,4.0,1.0,2.0,3,3
1600,40,Travel_Rarely,Research & Development,4.0,2.0,3.0,2,3
1600,40,Travel_Rarely,Research & Development,4.0,2.0,3.0,2,3
1601,42,Travel_Rarely,Research & Development,2.0,1.0,3.0,2,3
1601,42,Travel_Rarely,Research & Development,2.0,1.0,3.0,2,3
1602,37,Travel_Rarely,Sales,3.0,2.0,2.0,2,3
1602,37,Travel_Rarely,Sales,3.0,2.0,2.0,2,3
1603,43,Travel_Rarely,Sales,1.0,2.0,3.0,3,3
1603,43,Travel_Rarely,Sales,1.0,2.0,3.0,3,3
1604,40,Travel_Rarely,Sales,2.0,3.0,3.0,2,3
1604,40,Travel_Rarely,Sales,2.0,3.0,3.0,2,3
1605,54,Travel_Rarely,Human Resources,1.0,1.0,2.0,2,4
1605,54,Travel_Rarely,Human Resources,1.0,1.0,2.0,2,4
1606,34,Non-Travel,Research & Development,3.0,3.0,3.0,3,4
1606,34,Non-Travel,Research & Development,3.0,3.0,3.0,3,4
1607,31,Travel_Rarely,Research & Development,2.0,1.0,1.0,2,3
1607,31,Travel_Rarely,Research & Development,2.0,1.0,1.0,2,3
1608,43,Travel_Frequently,Sales,4.0,4.0,3.0,2,3
1608,43,Travel_Frequently,Sales,4.0,4.0,3.0,2,3
1609,43,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
1609,43,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
1610,25,Travel_Rarely,Human Resources,2.0,4.0,3.0,4,3
1610,25,Travel_Rarely,Human Resources,2.0,4.0,3.0,4,3
1611,37,Non-Travel,Research & Development,2.0,3.0,3.0,2,4
1611,37,Non-Travel,Research & Development,2.0,3.0,3.0,2,4
1612,31,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
1612,31,Travel_Rarely,Research & Development,4.0,1.0,3.0,3,3
1613,39,Travel_Frequently,Research & Development,2.0,3.0,3.0,1,4
1613,39,Travel_Frequently,Research & Development,2.0,3.0,3.0,1,4
1614,56,Travel_Frequently,Research & Development,3.0,1.0,2.0,3,3
1614,56,Travel_Frequently,Research & Development,3.0,1.0,2.0,3,3
1615,30,Travel_Rarely,Sales,2.0,3.0,3.0,3,3
1615,30,Travel_Rarely,Sales,2.0,3.0,3.0,3,3
1616,41,Travel_Rarely,Research & Development,2.0,1.0,3.0,2,3
1616,41,Travel_Rarely,Research & Development,2.0,1.0,3.0,2,3
1617,28,Travel_Rarely,Research & Development,3.0,1.0,3.0,2,3
1617,28,Travel_Rarely,Research & Development,3.0,1.0,3.0,2,3
6028,25,Travel_Rarely,Research & Development,1.0,1.0,3.0,3,3
1619,52,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,4
1619,52,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,4
1620,45,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
1620,45,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
1621,52,Travel_Rarely,Research & Development,4.0,4.0,1.0,3,3
1621,52,Travel_Rarely,Research & Development,4.0,4.0,1.0,3,3
1622,42,Travel_Frequently,Sales,1.0,3.0,3.0,2,3
1622,42,Travel_Frequently,Sales,1.0,3.0,3.0,2,3
1623,30,Travel_Rarely,Sales,3.0,4.0,3.0,3,4
1623,30,Travel_Rarely,Sales,3.0,4.0,3.0,3,4
1624,60,Travel_Rarely,Research & Development,1.0,1.0,1.0,3,3
1624,60,Travel_Rarely,Research & Development,1.0,1.0,1.0,3,3
1625,46,Travel_Rarely,Sales,3.0,3.0,2.0,2,3
1625,46,Travel_Rarely,Sales,3.0,3.0,2.0,2,3
1626,42,Travel_Frequently,Research & Development,4.0,4.0,4.0,3,3
1626,42,Travel_Frequently,Research & Development,4.0,4.0,4.0,3,3
6037,24,Travel_Rarely,Research & Development,1.0,2.0,3.0,2,3
6038,34,Travel_Frequently,Research & Development,4.0,3.0,2.0,3,4
1629,38,Travel_Frequently,Sales,4.0,4.0,3.0,3,3
1629,38,Travel_Frequently,Sales,4.0,4.0,3.0,3,3
1630,40,Travel_Rarely,Sales,3.0,3.0,3.0,2,3
1630,40,Travel_Rarely,Sales,3.0,3.0,3.0,2,3
1631,26,Travel_Rarely,Research & Development,1.0,4.0,1.0,4,4
1631,26,Travel_Rarely,Research & Development,1.0,4.0,1.0,4,4
1632,30,Non-Travel,Research & Development,3.0,4.0,1.0,2,3
1632,30,Non-Travel,Research & Development,3.0,4.0,1.0,2,3
1633,29,Travel_Rarely,Research & Development,2.0,3.0,3.0,3,3
1633,29,Travel_Rarely,Research & Development,2.0,3.0,3.0,3,3
6044,29,Travel_Rarely,Research & Development,3.0,2.0,4.0,2,3
6045,19,Travel_Rarely,Research & Development,1.0,4.0,4.0,3,3
1636,30,Non-Travel,Research & Development,3.0,1.0,3.0,3,3
1636,30,Non-Travel,Research & Development,3.0,1.0,3.0,3,3
1637,57,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
1637,57,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
1638,50,Travel_Rarely,Sales,2.0,3.0,3.0,3,3
1638,50,Travel_Rarely,Sales,2.0,3.0,3.0,3,3
1639,30,Non-Travel,Sales,3.0,4.0,2.0,3,4
1639,30,Non-Travel,Sales,3.0,4.0,2.0,3,4
1640,60,Travel_Frequently,Research & Development,3.0,1.0,4.0,3,4
1640,60,Travel_Frequently,Research & Development,3.0,1.0,4.0,3,4
1641,47,Travel_Rarely,Research & Development,1.0,4.0,3.0,2,3
1641,47,Travel_Rarely,Research & Development,1.0,4.0,3.0,2,3
1642,46,Travel_Rarely,Sales,1.0,3.0,1.0,2,4
1642,46,Travel_Rarely,Sales,1.0,3.0,1.0,2,4
1643,35,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
1643,35,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
1644,54,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
1644,54,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
1645,34,Travel_Rarely,Sales,4.0,3.0,3.0,4,3
1645,34,Travel_Rarely,Sales,4.0,3.0,3.0,4,3
1646,46,Travel_Rarely,Research & Development,3.0,4.0,3.0,2,3
1646,46,Travel_Rarely,Research & Development,3.0,4.0,3.0,2,3
1647,31,Travel_Rarely,Research & Development,3.0,2.0,4.0,3,3
1647,31,Travel_Rarely,Research & Development,3.0,2.0,4.0,3,3
6058,33,Travel_Rarely,Research & Development,2.0,3.0,4.0,2,4
6059,33,Travel_Rarely,Sales,1.0,4.0,3.0,3,4
1650,30,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
1650,30,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
1651,35,Travel_Rarely,Research & Development,4.0,3.0,3.0,1,4
1651,35,Travel_Rarely,Research & Development,4.0,3.0,3.0,1,4
6062,31,Travel_Frequently,Research & Development,1.0,3.0,3.0,2,3
6063,34,Travel_Frequently,Sales,2.0,1.0,3.0,4,4
1654,42,Travel_Frequently,Research & Development,2.0,3.0,3.0,2,3
1654,42,Travel_Frequently,Research & Development,2.0,3.0,3.0,2,3
1655,36,Non-Travel,Research & Development,2.0,4.0,2.0,3,3
1655,36,Non-Travel,Research & Development,2.0,4.0,2.0,3,3
6066,22,Travel_Frequently,Research & Development,3.0,3.0,3.0,3,3
1657,48,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
1657,48,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
1658,55,Travel_Rarely,Research & Development,1.0,2.0,3.0,3,3
1658,55,Travel_Rarely,Research & Development,1.0,2.0,3.0,3,3
1659,41,Non-Travel,Research & Development,4.0,4.0,3.0,2,3
1659,41,Non-Travel,Research & Development,4.0,4.0,3.0,2,3
1660,35,Travel_Rarely,Research & Development,2.0,3.0,,2,3
1660,35,Travel_Rarely,Research & Development,2.0,3.0,,2,3
1661,40,Travel_Rarely,Research & Development,2.0,3.0,3.0,3,3
1661,40,Travel_Rarely,Research & Development,2.0,3.0,3.0,3,3
1662,39,Travel_Frequently,Research & Development,3.0,3.0,3.0,3,3
1662,39,Travel_Frequently,Research & Development,3.0,3.0,3.0,3,3
1663,31,Travel_Rarely,Research & Development,2.0,4.0,4.0,2,3
1663,31,Travel_Rarely,Research & Development,2.0,4.0,4.0,2,3
1664,42,Travel_Rarely,Research & Development,4.0,1.0,2.0,3,3
1664,42,Travel_Rarely,Research & Development,4.0,1.0,2.0,3,3
1665,45,Travel_Rarely,Research & Development,4.0,2.0,4.0,3,4
1665,45,Travel_Rarely,Research & Development,4.0,2.0,4.0,3,4
6076,26,Travel_Frequently,Research & Development,2.0,3.0,2.0,3,3
1667,29,Travel_Rarely,Research & Development,4.0,4.0,4.0,2,3
1667,29,Travel_Rarely,Research & Development,4.0,4.0,4.0,2,3
1668,33,Travel_Rarely,Research & Development,1.0,3.0,3.0,3,3
1668,33,Travel_Rarely,Research & Development,1.0,3.0,3.0,3,3
1669,31,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
1669,31,Travel_Rarely,Research & Development,3.0,4.0,2.0,3,3
6080,18,Travel_Frequently,Research & Development,2.0,2.0,3.0,4,3
1671,40,Non-Travel,Research & Development,3.0,1.0,3.0,2,3
1671,40,Non-Travel,Research & Development,3.0,1.0,3.0,2,3
1672,41,Non-Travel,Research & Development,1.0,3.0,3.0,2,3
1672,41,Non-Travel,Research & Development,1.0,3.0,3.0,2,3
1673,26,Travel_Rarely,Research & Development,1.0,3.0,3.0,2,3
1673,26,Travel_Rarely,Research & Development,1.0,3.0,3.0,2,3
1674,35,Travel_Rarely,Research & Development,1.0,3.0,3.0,2,3
1674,35,Travel_Rarely,Research & Development,1.0,3.0,3.0,2,3
1675,34,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,3
1675,34,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,3
6086,26,Travel_Rarely,Sales,3.0,4.0,1.0,1,4
1677,37,Travel_Rarely,Research & Development,2.0,4.0,4.0,3,3
1677,37,Travel_Rarely,Research & Development,2.0,4.0,4.0,3,3
1678,46,Travel_Frequently,Research & Development,1.0,3.0,2.0,3,3
1678,46,Travel_Frequently,Research & Development,1.0,3.0,2.0,3,3
1679,41,Travel_Rarely,Research & Development,2.0,,3.0,3,3
1679,41,Travel_Rarely,Research & Development,2.0,,3.0,3,3
1680,37,Non-Travel,Research & Development,1.0,2.0,3.0,3,3
1680,37,Non-Travel,Research & Development,1.0,2.0,3.0,3,3
1681,52,Travel_Rarely,Sales,4.0,1.0,3.0,3,3
1681,52,Travel_Rarely,Sales,4.0,1.0,3.0,3,3
6092,32,Non-Travel,Research & Development,4.0,3.0,3.0,2,4
1683,24,Travel_Frequently,Sales,4.0,4.0,3.0,2,3
1683,24,Travel_Frequently,Sales,4.0,4.0,3.0,2,3
1684,38,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
1684,38,Travel_Rarely,Research & Development,3.0,3.0,3.0,3,3
1685,37,Travel_Rarely,Research & Development,2.0,2.0,2.0,3,3
1685,37,Travel_Rarely,Research & Development,2.0,2.0,2.0,3,3
1686,49,Travel_Rarely,Sales,4.0,3.0,3.0,1,3
1686,49,Travel_Rarely,Sales,4.0,3.0,3.0,1,3
1687,24,Travel_Rarely,Sales,2.0,4.0,3.0,2,3
1687,24,Travel_Rarely,Sales,2.0,4.0,3.0,2,3
1688,26,Travel_Rarely,Research & Development,1.0,2.0,4.0,3,3
1688,26,Travel_Rarely,Research & Development,1.0,2.0,4.0,3,3
1689,24,Travel_Rarely,Sales,4.0,2.0,3.0,1,3
1689,24,Travel_Rarely,Sales,4.0,2.0,3.0,1,3
1690,50,Travel_Frequently,Sales,1.0,2.0,3.0,3,3
1690,50,Travel_Frequently,Sales,1.0,2.0,3.0,3,3
1691,25,Travel_Rarely,Research & Development,2.0,3.0,3.0,2,3
1691,25,Travel_Rarely,Research & Development,2.0,3.0,3.0,2,3
6102,24,Travel_Frequently,Research & Development,1.0,3.0,3.0,3,4
6103,30,Travel_Frequently,Research & Development,2.0,1.0,4.0,3,3
1694,34,Travel_Rarely,Sales,2.0,4.0,3.0,3,3
1694,34,Travel_Rarely,Sales,2.0,4.0,3.0,3,3
6105,31,Travel_Rarely,Research & Development,2.0,1.0,1.0,2,3
1696,35,Travel_Rarely,Research & Development,1.0,4.0,3.0,3,3
1696,35,Travel_Rarely,Research & Development,1.0,4.0,3.0,3,3
1697,31,Travel_Rarely,Sales,1.0,4.0,4.0,3,3
1697,31,Travel_Rarely,Sales,1.0,4.0,4.0,3,3
1698,27,Travel_Rarely,Sales,1.0,3.0,2.0,3,3
1698,27,Travel_Rarely,Sales,1.0,3.0,2.0,3,3
1699,37,Travel_Rarely,Sales,4.0,3.0,2.0,3,3
1699,37,Travel_Rarely,Sales,4.0,3.0,2.0,3,3
1700,20,Travel_Rarely,Research & Development,4.0,2.0,4.0,1,3
1700,20,Travel_Rarely,Research & Development,4.0,2.0,4.0,1,3
1701,42,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
1701,42,Travel_Rarely,Research & Development,3.0,4.0,3.0,3,3
1702,43,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
1702,43,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
1703,38,Travel_Rarely,Human Resources,3.0,1.0,2.0,4,3
1703,38,Travel_Rarely,Human Resources,3.0,1.0,2.0,4,3
1704,43,Travel_Frequently,Sales,4.0,3.0,3.0,3,3
1704,43,Travel_Frequently,Sales,4.0,3.0,3.0,3,3
1705,48,Travel_Rarely,Research & Development,4.0,1.0,1.0,4,3
1705,48,Travel_Rarely,Research & Development,4.0,1.0,1.0,4,3
1706,44,Travel_Rarely,Sales,1.0,3.0,4.0,4,4
1706,44,Travel_Rarely,Sales,1.0,3.0,4.0,4,4
1707,34,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,4
1707,34,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,4
6118,27,Travel_Rarely,Sales,3.0,1.0,3.0,3,3
1709,21,Travel_Rarely,Sales,3.0,3.0,3.0,1,3
1709,21,Travel_Rarely,Sales,3.0,3.0,3.0,1,3
1710,44,Travel_Rarely,Research & Development,4.0,4.0,4.0,3,3
1710,44,Travel_Rarely,Research & Development,4.0,4.0,4.0,3,3
1711,22,Travel_Rarely,Research & Development,1.0,3.0,3.0,2,3
1711,22,Travel_Rarely,Research & Development,1.0,3.0,3.0,2,3
1712,33,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
1712,33,Travel_Rarely,Sales,3.0,3.0,3.0,3,3
1713,32,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
1713,32,Travel_Rarely,Research & Development,1.0,4.0,2.0,3,3
1714,30,Travel_Frequently,Research & Development,3.0,3.0,3.0,3,3
1714,30,Travel_Frequently,Research & Development,3.0,3.0,3.0,3,3
1715,53,Travel_Rarely,Research & Development,4.0,1.0,4.0,2,3
1715,53,Travel_Rarely,Research & Development,4.0,1.0,4.0,2,3
1716,34,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
1716,34,Travel_Rarely,Research & Development,2.0,4.0,2.0,3,3
6127,45,Travel_Frequently,Research & Development,1.0,1.0,3.0,3,3
1718,26,Travel_Rarely,Research & Development,3.0,4.0,3.0,4,3
1718,26,Travel_Rarely,Research & Development,3.0,4.0,3.0,4,3
1719,37,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
1719,37,Travel_Rarely,Research & Development,3.0,3.0,3.0,2,3
1720,29,Travel_Rarely,Research & Development,2.0,3.0,2.0,3,3
1720,29,Travel_Rarely,Research & Development,2.0,3.0,2.0,3,3
1721,35,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
1721,35,Travel_Rarely,Research & Development,2.0,4.0,3.0,3,3
1722,33,Travel_Frequently,Research & Development,3.0,4.0,1.0,3,4
1722,33,Travel_Frequently,Research & Development,3.0,4.0,1.0,3,4
1723,54,Travel_Rarely,Research & Development,3.0,2.0,,2,3
1723,54,Travel_Rarely,Research & Development,3.0,2.0,,2,3
1724,36,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,3
1724,36,Travel_Rarely,Research & Development,2.0,2.0,3.0,2,3
1725,27,Travel_Rarely,Sales,1.0,4.0,3.0,1,3
1725,27,Travel_Rarely,Sales,1.0,4.0,3.0,1,3
6136,20,Travel_Rarely,Research & Development,4.0,3.0,3.0,2,3
6137,33,Travel_Frequently,Research & Development,1.0,1.0,3.0,3,3
1728,35,Non-Travel,Research & Development,3.0,3.0,3.0,4,3
1728,35,Non-Travel,Research & Development,3.0,3.0,3.0,4,3
1729,23,Travel_Rarely,Research & Development,1.0,1.0,4.0,3,3
1729,23,Travel_Rarely,Research & Development,1.0,1.0,4.0,3,3
1730,25,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
1730,25,Travel_Rarely,Research & Development,4.0,2.0,3.0,3,3
1731,38,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,4
1731,38,Travel_Rarely,Research & Development,4.0,4.0,3.0,2,4
1732,29,Travel_Frequently,Sales,2.0,4.0,3.0,2,3
1732,29,Travel_Frequently,Sales,2.0,4.0,3.0,2,3
1733,48,Travel_Rarely,Research & Development,2.0,2.0,3.0,4,3
1733,48,Travel_Rarely,Research & Development,2.0,2.0,3.0,4,3
1734,27,Travel_Frequently,Sales,4.0,4.0,3.0,3,3
1734,27,Travel_Frequently,Sales,4.0,4.0,3.0,3,3
1735,37,Travel_Rarely,Research & Development,4.0,4.0,3.0,4,3
1735,37,Travel_Rarely,Research & Development,4.0,4.0,3.0,4,3
1736,50,Travel_Rarely,Sales,4.0,3.0,3.0,4,3
1736,50,Travel_Rarely,Sales,4.0,3.0,3.0,4,3
1737,34,Travel_Rarely,Research & Development,4.0,2.0,4.0,3,4
1737,34,Travel_Rarely,Research & Development,4.0,2.0,4.0,3,4
6148,24,Travel_Rarely,Research & Development,1.0,3.0,3.0,1,3
1739,39,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
1739,39,Travel_Rarely,Research & Development,4.0,3.0,3.0,3,3
1740,32,Travel_Rarely,Research & Development,4.0,4.0,2.0,1,3
1740,32,Travel_Rarely,Research & Development,4.0,4.0,2.0,1,3
6151,50,Travel_Frequently,Research & Development,2.0,3.0,3.0,2,3
